loan_amount,interest_rate,tenure_months,borrower_income,credit_score,default,risk_segment
412902.72588603134,13.680988992406055,36,85350.78957079635,703.5354725121201,0,Prime
602621.1596352166,16.98674454200609,48,66566.67011459841,786.7648450313795,0,Low Risk
448090.6644832166,19.10951782975411,60,182425.61077940176,564.6134221612167,1,High Risk
647762.0961775007,9.08591282769195,12,83681.83703040608,637.6273969100234,0,Subprime
623073.4968026107,8.64087360393594,24,79559.01592612994,645.1895181593559,0,Subprime
312912.25959108095,12.133895583336855,36,135284.22674934688,698.4938645148163,0,Prime
717196.4232350064,15.748212749521594,60,39069.6981966709,590.9121934493991,0,Subprime
392807.3109771904,15.490620771522792,36,76700.81377749554,521.3914367970817,0,High Risk
661611.559656229,17.209314364951553,48,51511.9073898718,680.2558165582767,0,Prime
573457.4626802681,10.400907414904076,36,99050.30169530267,620.6821401663947,0,Subprime
867636.7353590245,7.0515684110933705,60,65169.51553465602,612.3442366559866,0,Subprime
455306.80352562957,16.574042585906437,24,97402.81205599243,594.575286771099,0,Subprime
430136.6407763605,11.515411181104296,24,95241.52995303628,659.9111006280593,0,Subprime
496116.0788224535,7.944536406834086,36,103411.16785970223,563.8513976836686,0,High Risk
439364.0434331449,14.435191237878145,12,95735.5637756587,634.4643402372245,0,Subprime
659988.3803884101,16.37952706465603,36,73278.8181843495,583.7029614729743,0,Subprime
176737.87831268244,13.633828603636168,48,38070.4187969304,601.2658068810849,0,Subprime
289263.5161707292,12.626454841452531,24,110272.54823039791,678.3048147818366,0,Prime
286439.41568416136,13.52191330356228,24,122270.8227399547,702.1127889682236,0,Prime
690061.5183947152,12.88825171279765,24,51863.950661251874,625.5116058689246,0,Subprime
842122.6745163851,9.955858664179498,12,102076.32084838062,727.426431480443,0,Prime
479110.1562925057,11.855957969028704,12,44889.117572432406,572.1829127250312,0,High Risk
466235.6553619979,15.563839715041443,60,86102.96524285692,528.4081115999743,1,High Risk
514010.43262263626,14.9650356241295,36,92282.61458624993,543.0939850787354,0,High Risk
732375.6605216381,14.504179417900462,36,67213.40678585977,563.9674566308926,0,High Risk
314529.3731618852,11.014554554439862,48,82852.14310679228,544.9685412706976,0,High Risk
547673.796546957,13.455490513592999,24,105446.09514491647,811.6923134316996,0,Low Risk
695039.5259564859,7.468804860671436,12,76717.50484246969,525.982336992286,0,High Risk
600218.8339879691,14.53542999165617,48,59745.87486319407,724.994312271753,0,Prime
537916.3233197486,18.286573123440704,48,43286.623616829835,647.989692071418,0,Subprime
700209.2185134282,9.577603603873683,12,68277.0690123677,667.9680373534328,0,Subprime
50000.0,12.242216980046734,36,44758.35256372733,577.5416229831628,0,High Risk
635575.0639061815,14.987320336130388,24,68678.47935081681,676.0362179915747,0,Prime
369184.8633745152,17.758527903282452,36,66042.72609711235,576.8865155943441,0,High Risk
133873.4206287086,12.655326151099551,48,104123.14909887561,723.8212945622757,0,Prime
602240.5199049962,11.92324901220231,24,82204.25048630932,730.4410782283387,0,Prime
774731.7090325915,8.09323057275175,60,156417.79069151575,639.2110450507263,0,Subprime
472510.29707446165,14.310314387924318,48,19592.322904770954,644.4508715716577,1,Subprime
690574.9094405877,20.126228120431232,36,89401.14295156341,684.6179119541467,0,Prime
822455.6515977291,14.832075385894028,36,66453.31143501466,680.528754244623,0,Prime
762982.8907168095,13.93316306244886,36,51318.78138546662,731.9317098506893,0,Prime
827992.9058742786,14.966246932300956,12,79106.9151627149,729.6676740168239,0,Prime
648425.4982143785,13.966723988154193,48,76861.49202917119,647.6927255456708,0,Subprime
515086.7277803186,11.56095688321961,24,112334.38452038096,611.8220412036045,0,Subprime
179606.8376205663,16.469839747033117,36,82737.75340409008,714.9295830289182,0,Prime
450787.5023740103,14.677284569335264,36,59215.95236843695,637.4971400890053,0,Subprime
331350.68093676167,14.052839755800973,12,90026.3169110096,659.099515382922,0,Subprime
934188.5434995628,11.07390191816525,24,73110.45308865447,692.4252979080873,0,Prime
464822.83751353266,17.910523795804277,48,46235.6436463788,728.0445577660286,0,Prime
524640.9613568971,15.99410823599933,60,72543.6389146167,670.8678513526629,0,Prime
610297.0752080935,12.341237487898095,12,86928.26232220067,603.0241643300891,0,Subprime
508720.48927449074,17.005474561045812,48,82168.4729069644,793.760827509156,0,Low Risk
839010.2080861506,12.507287484844378,60,89909.39163895647,772.427344923473,0,Low Risk
375470.1276531096,11.653989522466889,36,64205.44372978425,568.5597314198001,0,High Risk
538921.4910474486,11.720890647559138,36,89528.3588430183,577.0582738460506,0,High Risk
351505.88286039035,8.686794340735727,24,83603.47438452247,587.1189214512741,0,Subprime
235995.4977558588,15.414627141254616,60,83846.88151320629,717.8840713371849,0,Prime
377646.1818189429,8.506565364984949,36,80970.69658480061,796.81145533788,0,Low Risk
492592.6405903176,10.314668506202711,36,145282.7963070789,609.4981386263026,0,Subprime
414139.555096548,7.7732359727644,24,113303.78731400207,663.5414686332458,0,Subprime
361515.80402522883,13.74179092162732,48,88861.75270785898,589.7915311787265,0,Subprime
218736.5072656332,13.549038619184383,36,55993.78169455349,786.0154211906365,0,Low Risk
483378.8854742611,13.019911360440908,12,71230.02500730609,715.9862673501186,0,Prime
199055.92519379954,10.872266915988272,12,128473.64453445017,584.0291548876912,0,Subprime
652011.1927379206,10.48329873969008,48,63111.876114994884,481.8127111238118,0,High Risk
516487.95058690064,15.393109590639723,60,75028.11100593604,733.0069646209254,0,Prime
208489.70010701386,12.348344204874536,24,73357.90023156775,604.2012155028458,0,Subprime
438158.1845900273,14.949074964608434,12,91036.61831475548,717.4185735368741,0,Prime
349568.71888188337,11.344253941627333,12,66900.60568143707,673.4952269480332,0,Prime
563834.902083836,14.543188228313246,48,85305.74024444766,503.25631738207585,0,High Risk
768090.089204629,17.909834111948193,60,67570.49316045128,585.4578614554378,0,Subprime
124965.50607085106,15.75849740117835,60,119435.32098595196,621.6684250171137,0,Subprime
523005.2158294834,12.76275854535056,48,59411.67126698019,595.9368008598938,0,Subprime
467973.44088667195,14.771596911067782,12,109329.34534365307,659.2934627908307,0,Subprime
634268.0152900931,13.278004476409361,24,62445.92431029004,682.1105156921055,0,Prime
542639.3256475378,14.023640554084185,12,54387.610163577745,793.1487950005665,0,Low Risk
349606.1336522362,13.023166843554488,60,58976.21760530234,687.7770781501174,0,Prime
436189.2128666764,13.506994382343827,12,28656.928188957376,769.2880852575901,0,Low Risk
340794.82863930217,14.636280059222525,24,93157.9533915292,611.8546571566965,0,Subprime
715201.4277197197,11.019923901254149,36,45080.71671430687,743.217073081094,0,Low Risk
504262.32973438845,10.952363519030065,12,69262.41417222182,619.5041527608057,0,Subprime
880238.1371506015,9.834372338506366,48,102848.6479279629,576.6386558819503,0,High Risk
487867.83723707584,9.19918668648887,36,101880.58039233903,573.2578593431011,0,High Risk
358318.64661790745,10.348151923338563,48,37050.23252008203,438.64357931652256,1,High Risk
197257.1214774346,14.478387520412387,48,89316.30739792812,718.3266098352127,0,Prime
139372.064748811,11.321637453524348,48,114214.81946924768,546.7843970927993,0,High Risk
183172.81139890203,15.540843392693288,12,60894.71269430408,762.6516187690974,0,Low Risk
553425.3302022967,14.104141246257685,60,95407.19984005488,636.0623598143567,0,Subprime
601745.0046459867,8.09448735968584,36,45701.611826163826,525.6108201492193,1,High Risk
183761.85959357332,15.96492675266507,24,91569.7085971097,560.581586956762,1,High Risk
679007.6628152231,16.43239593677513,60,83938.14083988973,665.2507953851465,0,Subprime
403387.7896633121,11.01841197549544,12,99834.40867476357,499.60340219648924,0,High Risk
529358.6023971098,15.260574628684974,48,97974.38260666117,697.1956005563491,0,Prime
822444.1256510848,11.430505287772403,24,39395.491713465424,528.693416955244,1,High Risk
679367.8631731063,14.293011130245006,36,84096.59722232577,590.8818934508381,0,Subprime
446293.87041883357,10.206504779135102,60,123587.40932821613,665.8976268299913,0,Subprime
321761.5549169425,8.62068064239627,60,15000.0,687.4088552138559,0,Prime
69636.919734139,12.851548431161094,24,109007.78341586197,713.8175837008749,0,Prime
356169.33615151595,13.628813161175492,12,128051.15298887264,545.4763189189531,0,High Risk
457773.9522344611,12.806960919156188,36,35460.93438545595,625.323776559026,0,Subprime
302564.09456976317,10.447908325332321,24,59879.02786557564,737.43996015873,0,Prime
473748.60658153903,12.800302813606589,48,95532.29965851596,625.3430427187095,0,Subprime
515370.3765917536,14.807884257742202,36,53416.246525590774,673.541956096357,0,Prime
455028.80363838427,13.86532090963239,60,120937.37550936088,662.9951406755255,0,Subprime
369999.48383530806,14.54750309179764,24,111766.88797268213,754.0989721032927,0,Low Risk
533730.9343933455,11.9896543986373,60,38451.10281370645,612.7272644659503,0,Subprime
588388.1299138818,17.515153744148478,60,57708.257002069615,538.8040857037572,0,High Risk
281920.1845114308,10.47147999033566,60,103095.10465505064,572.5702487891281,1,High Risk
782186.475949254,15.462680891260156,12,101919.78208241984,665.1075183986818,0,Subprime
480282.37354314764,17.545673278879885,60,146553.20105909114,524.4367402935954,1,High Risk
503769.92458896956,15.442724278246686,48,53603.53383651555,606.4468811946022,0,Subprime
641642.8846513114,13.39242731880551,48,123776.53518415973,656.0333114379358,0,Subprime
546643.2262527003,12.415108860011063,36,52582.58165709291,588.6726316285274,0,Subprime
690627.326782649,17.10826295313877,60,95009.62797367615,676.1482598202667,0,Prime
557424.8330403648,9.731075224214981,60,106770.27324678452,707.9529409878628,0,Prime
377512.52507191245,11.089627218861068,24,15000.0,686.3926879962139,0,Prime
572300.7050412203,12.807326703524836,12,107336.18894248347,526.1996031958217,0,High Risk
271254.7585358677,17.712961272535996,36,121537.09073148158,656.3345750055702,0,Subprime
521711.9411553046,15.139302908122687,60,112876.45260421227,662.5953845471,0,Subprime
493354.00187110784,11.095862724469264,24,141600.16430233032,619.5255905430006,0,Subprime
458376.6285454921,13.06907688384529,12,108955.3185051767,675.0648810285097,0,Prime
474292.49771221384,12.157030567711116,36,63883.84695942457,672.1939660596486,0,Prime
123630.19090047217,11.870633023299394,36,117170.33403245834,642.7299810509627,0,Subprime
390255.0184518077,16.936668675670337,60,62181.01158333753,569.6582657589345,1,High Risk
518568.98022822296,9.884770612209483,36,82472.53774837936,647.8703238159894,0,Subprime
531971.27839948,18.82634256720312,24,104953.49820203708,799.354474213953,0,Low Risk
294464.9718148084,16.48468907055387,36,93442.4247244013,618.6154376787446,0,Subprime
753141.5681729402,17.272585011811096,48,120533.95975550491,733.7844366540805,0,Prime
326765.03035709984,12.611181463924225,24,154660.24087516306,653.1085616454096,0,Subprime
693891.4401053474,13.550177842762672,12,45879.08174145801,585.9416819730914,0,Subprime
585438.8723743369,9.700544556425864,12,70149.91643570937,626.2722641424496,0,Subprime
370754.5380312394,12.426012778799592,60,89491.35087686928,648.6503701033519,0,Subprime
855062.1785219024,15.480964542929453,60,66104.27170079776,702.4169173023124,0,Prime
261272.63364870398,17.88818918534419,48,77728.81194506303,840.4036359055463,0,Low Risk
683830.8347220003,10.678529549592644,12,103274.58818825205,654.3731684811419,0,Subprime
700116.4636085957,12.903482189044203,12,99287.24994100301,551.5312614966755,1,High Risk
365875.958184671,13.546102339302433,12,87419.98190917651,517.6338078977453,0,High Risk
778493.0600128658,9.812632393422545,12,84431.91509792692,616.2572344537388,0,Subprime
449990.69708020944,15.774047725275201,36,73283.8959651915,559.7529680013371,1,High Risk
557738.7258559715,11.828029004772173,24,122135.68518343155,694.632503803141,0,Prime
552064.3677542441,13.413828946468929,24,129901.66509778994,695.2204578805132,0,Prime
473138.25170589046,12.644151884264367,48,110564.42010825411,638.3219654153851,0,Subprime
662161.6546319565,11.631984482840977,36,45518.70236402137,702.5909150319683,0,Prime
658697.7441104426,13.978865043558336,12,72133.68709896585,655.1807478215362,0,Subprime
150293.60535236384,13.353171264295932,12,85989.97879318654,799.4059036294685,0,Low Risk
760868.0485756305,12.884426353164002,60,51779.164162332956,700.0899957084026,0,Prime
167501.6023928651,11.814615134958972,60,82372.51114186784,721.6493660918616,0,Prime
706509.2408683314,14.958574012348866,48,80666.65377602729,534.1498071343809,0,High Risk
725341.0273655166,18.960851805476857,12,112524.14523761692,556.3011642216609,1,High Risk
281806.71395696036,14.419661698517382,48,65051.28680964105,688.3070740883578,0,Prime
417837.142409083,16.988354644733388,36,114899.08664821085,526.0621193434936,0,High Risk
278859.0663028129,9.829334224539611,24,51278.9589149184,600.0419325699918,0,Subprime
457015.79394225293,14.473284317881308,12,55464.82407015939,744.353009047071,0,Low Risk
438393.14316285175,10.7078950430868,36,68619.13076804038,598.3315360235631,0,Subprime
655932.106453868,9.569225217404295,12,81436.15659994424,553.2213834970312,0,High Risk
762061.7492239217,11.781885777622891,60,15000.0,703.4034649044652,1,Prime
779136.7621579913,17.575698003240717,48,93778.92696232817,815.8825796832676,0,Low Risk
387566.3946843396,16.850047486008936,60,131280.27595237253,585.308387450997,0,Subprime
458155.62525109446,14.7290141661632,24,99538.0870393206,747.922063851427,0,Low Risk
163312.36155580997,9.401898320330208,60,73679.90219584512,575.346002674837,1,High Risk
338825.98670076224,13.41115804583619,12,47462.26753191222,641.002577511439,0,Subprime
692970.3266194914,14.905100026705206,60,25609.33292752959,644.4693648239083,0,Subprime
823116.5647096464,14.526608688735793,12,30709.291258540477,587.4414607934427,0,Subprime
253130.22562401558,8.468619249557763,24,76074.80374979369,720.031624923851,0,Prime
381507.1481694211,11.329046455940384,60,143207.30055353805,526.8223271580716,0,High Risk
494718.8486082146,13.80776670755385,48,15000.0,665.6038088127264,0,Subprime
556032.2317639213,15.60887272855157,48,101006.53667705189,735.9331662554342,0,Prime
338079.29601567076,7.41161653670016,48,59668.53762842175,713.3730775395363,0,Prime
584812.208892818,13.513628073560424,60,69935.1512291497,689.2972048628526,0,Prime
405232.1305858168,14.429146309636858,60,51869.033403679634,776.823951456107,0,Low Risk
497109.54582434415,16.54883596554864,60,38976.83625539287,632.4306106335451,0,Subprime
609256.8496007399,16.07857275271231,12,83769.11716016963,528.021908110662,1,High Risk
501284.4539621876,15.747713956426416,24,87884.10459409008,660.8165508457563,0,Subprime
412722.82189468626,11.600178479894197,48,100050.20176157872,639.9390151556247,0,Subprime
478078.0392148338,8.275993588630078,12,29442.688816754286,480.73435431681105,1,High Risk
482327.4081589329,12.820841728815797,48,106219.17000434262,559.991899159329,0,High Risk
425997.79402357445,17.00489547562568,12,106754.22662765552,549.7899170946437,0,High Risk
448240.7874665795,18.180363582573293,60,92734.81059294415,584.8373659589721,1,Subprime
819729.4341009434,16.131647306893356,48,67371.15148794618,621.9060588721046,0,Subprime
612183.8895882478,15.288022468405202,60,89252.92601566834,624.9700831036487,0,Subprime
440903.93639416795,15.138918945157897,48,75186.52829569032,587.6956217117289,0,Subprime
639390.8809021472,12.331643759717657,36,109055.48989955019,549.6849167013063,1,High Risk
433236.102048798,13.60981911933914,12,69003.6710621965,680.1961367007261,0,Prime
734624.9275173283,19.00720857747899,36,83240.73290230005,659.3257488978145,0,Subprime
573928.4384396188,11.172325982624372,12,27850.339850865777,661.7337198925633,0,Subprime
478539.57119915425,18.844336372129554,24,89158.99367570665,792.3208975467384,0,Low Risk
589543.3851620555,13.033915536523825,48,57513.366472857895,663.0299242831828,0,Subprime
185824.76958630013,17.976296327285237,24,95373.98652081708,620.6673782175601,0,Subprime
274646.50621803897,9.779554971507386,24,103652.74685743502,641.5355206063062,0,Subprime
261214.99872018892,15.757712603493948,12,61700.81173716043,657.9055376943668,0,Subprime
528588.6189527414,11.789689592157135,36,80935.6490740315,699.2634678569091,0,Prime
846502.9998970183,9.754198424227438,60,85234.84734059774,646.4223658525888,0,Subprime
946260.0292385265,14.655602127232838,12,91041.91195799963,494.56632795873713,0,High Risk
627610.2202881514,17.028415365787907,60,103695.73476931747,615.0601501400619,0,Subprime
600168.8949888914,11.46517568421951,24,99770.3352909039,650.1194540290762,0,Subprime
139788.4531694522,9.502952118624796,60,68603.29078255601,754.3361252521319,0,Low Risk
391465.2400531956,13.724465706995135,36,127949.65787462312,587.128348324289,0,Subprime
342443.2496183522,13.737694013668456,12,102559.62428362403,519.1791311503497,0,High Risk
375830.4803497768,15.644958882663495,36,122154.3317675608,655.150176524858,0,Subprime
466371.23628304206,16.848783714093464,36,90401.20170115757,719.298953720697,0,Prime
405581.88446057454,13.821754456182518,12,92174.16365835622,618.5261646878083,0,Subprime
104140.03792484244,19.566509944382787,36,76484.2684578637,840.6439589629956,0,Low Risk
649582.0512235068,14.672704233605876,48,66686.76564686914,821.7998452791711,0,Low Risk
285451.3948520387,12.960720481979301,48,109260.14543313107,644.2021828360866,0,Subprime
547849.3728222299,9.165297922691517,48,87937.71873744248,664.9370525466576,0,Subprime
914816.5339499947,13.212021439051497,60,76053.08463459816,759.4985179366914,0,Low Risk
316123.08168271533,12.99083916376659,36,49321.25042385793,642.8132218295896,0,Subprime
50000.0,16.88091438884441,12,126653.46613124358,585.6729186197185,0,Subprime
442799.15562397783,15.387450872200562,12,83378.76303897711,721.114552498821,0,Prime
720191.9269997142,10.46189263510215,60,43198.32268344347,687.1530273948237,0,Prime
891669.4908441188,14.516763159233113,12,82442.67397473569,585.412415038735,0,Subprime
254090.08110951664,16.01459351518716,48,73972.38686598314,672.3331336199807,0,Prime
599339.8446473044,18.5840940781635,36,72741.60799564555,637.1951585113377,1,Subprime
406937.90864398936,16.66251190224218,12,97287.79405914096,619.1923446926106,0,Subprime
478810.32913917286,16.282539962934433,12,74013.81435709292,587.1328297332926,0,Subprime
1028868.6694034069,14.180257983845491,24,70835.02843758524,659.7122489298039,0,Subprime
199405.93432096933,15.16493601627035,24,120872.14210816576,628.731410648841,0,Subprime
550747.9322989146,17.748514702118477,24,27812.99074214056,672.7765261406984,0,Prime
593538.6343530866,10.00166780756105,36,78458.5307631717,715.5870097651981,0,Prime
717157.2649878694,12.951682018349132,48,107865.5558197644,668.5253095544717,0,Subprime
519596.6306941791,11.682293753731278,48,98807.97346677401,669.894767950106,0,Subprime
561610.1079008204,15.137459356178372,48,110601.45779829854,606.7058345466019,0,Subprime
421670.2865156418,17.690666526952363,36,140647.15639652012,743.9484811611894,0,Low Risk
553825.3882490215,12.20907713983678,36,130968.55231675976,582.1176543216986,0,Subprime
431361.5449005179,6.8290868975916865,24,45333.95858351376,521.0406398553497,1,High Risk
624314.3779712102,12.76333776492659,12,31678.897516775112,564.321321551673,1,High Risk
426077.9327912732,16.74042119605222,60,89805.57220095546,732.7411129146298,0,Prime
575420.0787804374,15.61288970884964,60,39376.46955327138,686.7118256158619,0,Prime
494147.4372630043,15.284558743431727,12,22205.92039414771,754.9554098345645,0,Low Risk
725210.0501544336,13.160020094376561,24,89487.28573584759,544.1558779866691,0,High Risk
489721.25528230274,10.16290779134064,12,97011.35976455701,835.6174576213983,0,Low Risk
145393.50635862374,15.545882964873403,12,131334.2193664704,627.3052651807717,0,Subprime
752384.3001427983,11.497154569896125,60,103052.9320997127,509.1725225246887,0,High Risk
318853.53982747626,20.552290200141368,24,137586.8025790893,825.6626533580521,0,Low Risk
369246.732270236,15.711521625063547,36,90666.62556007934,545.1918190768531,0,High Risk
380867.7411913016,12.258055092338147,60,45911.89283961927,618.1683429186229,0,Subprime
774887.6186341634,12.165844257834115,36,104665.6116851487,633.5398207648267,0,Subprime
72865.15720426088,13.721167380159235,24,120029.39298559462,685.5266514000263,0,Prime
1127549.7067319988,13.281494233934751,12,91732.53193734716,586.6957219253309,0,Subprime
711211.3618132104,17.350501326589864,48,123516.51396067221,733.1450583020621,0,Prime
544647.7828258319,14.55924850923214,48,76302.47860891468,710.2908935608594,0,Prime
489021.1998767427,11.805104783274416,24,96376.97351345973,651.5253455824372,0,Subprime
557110.8149715314,19.67132205546735,48,74770.03755974393,755.9463547569197,1,Low Risk
604224.4856758676,14.147924994560668,36,151371.30774191307,644.5714623329543,0,Subprime
629043.1171900114,16.306519027906692,48,105237.82058981636,627.9483317193034,0,Subprime
611120.8932006897,12.175320477665721,24,46498.84607446379,809.8482213327065,0,Low Risk
517916.13625104976,15.08934688323357,24,135577.9240542386,673.658883383191,0,Prime
460532.3159385348,14.933329973429586,36,58004.60724927836,571.1478893765865,0,High Risk
469745.3432692977,8.33105212371154,48,80410.87878699618,581.9784575842555,0,Subprime
461018.3439294638,20.04582533138192,48,94049.02387476982,651.5166512522202,0,Subprime
726754.019373413,17.87193338276764,12,96499.75924530963,458.1601379310107,1,High Risk
618711.3444561723,12.808414051562037,60,94511.66670465194,599.3608427827929,0,Subprime
50000.0,10.693190778632435,24,46008.63483981639,641.9684809226495,0,Subprime
631180.1553059522,15.042684841410656,12,94611.0390548633,636.6241983745826,0,Subprime
538947.2389437549,14.260093098243189,24,113019.37811407108,549.4045401805352,0,High Risk
496258.2487108205,15.067006845689688,12,112155.92089982473,614.1187366848108,0,Subprime
422296.3093822228,14.574732188582269,60,40945.622196438875,744.3843117732308,0,Low Risk
724822.5439972028,15.518722967917778,12,60330.41355556916,727.851906427431,0,Prime
689505.2924245716,18.34191709817542,24,48664.3506139736,657.6493115783219,0,Subprime
345424.4664352782,15.704309615385938,48,90194.38976001348,644.4872018887207,0,Subprime
581410.457424907,10.851033503270177,24,33450.56652657317,637.0698601230483,0,Subprime
305668.6530917428,18.087688558137355,36,46317.716831555954,668.9048050075938,1,Subprime
224076.3670422139,18.92184369046486,36,60045.95031046307,658.2055075739607,1,Subprime
374656.55508200696,23.456170203536253,36,26096.29663307833,675.9312776696821,1,Prime
672478.6944765517,10.629517900281206,36,79166.02688422709,690.1435339951084,0,Prime
690625.0090752173,14.728646039450824,60,16805.14282975714,553.1114008650239,1,High Risk
602617.0840194586,7.753703890433038,48,94560.34308630598,625.1785046708239,0,Subprime
645019.1573695994,15.659447469137628,48,68089.35083993379,665.8329927916958,0,Subprime
603235.6574229917,12.355399105499682,24,61280.50378290673,572.7331938621167,0,High Risk
371703.68095540954,19.77033738447486,12,66177.54135292226,596.0942916512495,1,Subprime
586384.5089347882,11.676155089944254,24,78188.41723113856,632.5682633905144,0,Subprime
660081.9050455365,8.932450886098215,24,97785.98548229347,636.4932273410761,0,Subprime
650858.2659627148,12.586208777892441,24,119512.91820791352,667.3282229513051,0,Subprime
737782.6742949286,8.073536686348588,24,110417.17445644864,582.1575389633637,0,Subprime
641660.7694402128,16.25329836352193,48,146950.64968329848,727.4416363915788,0,Prime
570289.6415083166,7.804750861231039,12,100258.91628132349,635.8339287592938,0,Subprime
714030.0476632855,14.085372743549476,24,84209.45307121798,661.615816128432,0,Subprime
494695.748150188,7.76656454043141,48,66289.04542005113,620.4134046655023,0,Subprime
323625.0697544564,13.039106586390075,24,67286.03129172407,668.8520600154011,0,Subprime
467386.6072112472,18.930134467413602,36,96171.14079697765,783.6976927552504,0,Low Risk
351019.4710387102,15.081943674307386,24,50016.67574665388,619.6704925909659,0,Subprime
